listing_url,name,host_id,host_name,neighbourhood,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,license,host_lcount
https://www.airbnb.com/rooms/53306394,Buhardilla QUEEN Chueca,43608854,Alejandro,Centro,40.42358,-3.69848,Entire place,Entire home/apt,6,253,5,0,False,5
https://www.airbnb.com/rooms/53225547,Room av. America special price,169752569,Mónica,Salamanca,40.43701,-3.67885,Private room in rental unit,Private room,2,80,1,1,False,3
https://www.airbnb.com/rooms/53306659,Modern & Refurbished-2Bedrooms 1.5Bathrs-Justicia,18717127,Jose Pablo,Centro,40.42683,-3.69682,Entire rental unit,Entire home/apt,4,169,2,18,True,8
https://www.airbnb.com/rooms/53226774,Cozy Bedroom / Studyroom well situated in Madrid,147191702,Alexis,Carabanchel,40.39184,-3.73183,Private room in rental unit,Private room,2,33,1,1,False,1
https://www.airbnb.com/rooms/53227582,Far Home Bernabeu - Mini Estudio Terraza - Tarifa estandar,349149476,Far Home Hostels,Tetuán,40.45369,-3.70092,Entire serviced apartment,Entire home/apt,2,151,1,0,False,4
https://www.airbnb.com/rooms/53307928,Perfecta habitación en el centro de Madrid,397346458,María,Centro,40.41092,-3.71068,Private room in rental unit,Private room,2,35,1,4,False,1
https://www.airbnb.com/rooms/53227837,Far Home Bernabeu - Mini Estudio Económico - Tarifa estandar,349149476,Far Home Hostels,Tetuán,40.4549,-3.70044,Entire serviced apartment,Entire home/apt,2,133,1,2,False,4
https://www.airbnb.com/rooms/53308202,BNBHolder Boutique PLAZA MAYOR III,28786243,Emilio,Centro,40.41523,-3.70586,Private room in hostel,Private room,2,148,1,5,False,72
https://www.airbnb.com/rooms/53308616,BNBHolder Boutique PLAZA MAYOR IV,28786243,Emilio,Puente de Vallecas,40.38291,-3.65398,Private room in hostel,Private room,2,148,1,1,False,72
https://www.airbnb.com/rooms/53309013,BNBHolder Boutique SOL I,28786243,Emilio,Centro,40.41877,-3.70109,Private room in hostel,Private room,2,124,1,19,False,72
https://www.airbnb.com/rooms/53311651,Encantador loft junto al Bernabéu,431606123,Miguel Ángel,Chamartín,40.45467,-3.68844,Entire loft,Entire home/apt,4,134,2,40,False,1
https://www.airbnb.com/rooms/53312767,La Latina XV,51564174,Álvaro & Tatiana,Centro,40.41188,-3.70917,Entire rental unit,Entire home/apt,8,230,1,31,False,21
https://www.airbnb.com/rooms/53318108,Moderno y Céntrico Apartamento en Chamberi,24328829,Alvaro,Centro,40.42824,-3.70088,Entire condo,Entire home/apt,3,102,2,22,False,6
https://www.airbnb.com/rooms/53318464,Como en casa,389811153,Mirela,Villaverde,40.35256,-3.68207,Entire rental unit,Entire home/apt,6,88,2,28,False,1
https://www.airbnb.com/rooms/53318510,"Nice,light 2 bedroom condo in the center of Madrid",324853128,Patricia,Arganzuela,40.41231,-3.71914,Entire condo,Entire home/apt,4,99,5,20,False,1
https://www.airbnb.com/rooms/53319765,Precioso apartamento de diseño en Retiro,24147070,Gustavo,Retiro,40.4155,-3.67518,Entire rental unit,Entire home/apt,2,70,29,5,False,1
https://www.airbnb.com/rooms/53231170,One bedroom appartement with city view at Madrid,430962049,"Loic, Estelle And Co",Centro,40.408432,-3.703143,Entire rental unit,Entire home/apt,4,98,1,0,False,1
https://www.airbnb.com/rooms/53375885,Apartamento de diseño en pleno centro de Madrid,262724610,Minerva,Centro,40.4256,-3.69875,Entire rental unit,Entire home/apt,4,191,4,6,False,2
https://www.airbnb.com/rooms/53380167,Bonita habitación con calefacción en Principe Pio.,432198262,Maria Eunice,Moncloa - Aravaca,40.4215,-3.7209,Private room in condo,Private room,1,35,15,4,False,2
https://www.airbnb.com/rooms/53323760,"Precioso apartamento en Chueca, en Madrid.",431714478,Carolina,Centro,40.422821,-3.699488,Entire rental unit,Entire home/apt,4,71,3,21,False,1
https://www.airbnb.com/rooms/53383149,Cómoda Habitación Privada Madrid,148535945,Darma,Villaverde,40.36026,-3.69027,Private room in rental unit,Private room,2,28,1,7,False,2
https://www.airbnb.com/rooms/53388257,Stunning 1 bedroom penthouse with terrace,36690811,Muberra,Salamanca,40.4277,-3.66737,Entire condo,Entire home/apt,2,89,3,9,False,1
https://www.airbnb.com/rooms/53388998,SAN BERNARDINO LUXURY,217067249,Jorge,Centro,40.4254,-3.711344,Entire rental unit,Entire home/apt,12,368,2,33,True,31
https://www.airbnb.com/rooms/53325013,Bedroom Rent Milcar,431726402,Milena,Puente de Vallecas,40.38633,-3.67001,Private room in rental unit,Private room,2,65,1,1,False,1
https://www.airbnb.com/rooms/53335135,in The very most beautiful place Madrid Vallecas,313040858,Pedro Jose,Puente de Vallecas,40.39426,-3.65933,Private room in loft,Private room,1,21,61,0,False,1
https://www.airbnb.com/rooms/53336617,Habitación  Roja cerca CAJA MÁGICA,48219632,Pedro,Villaverde,40.35076,-3.69112,Private room in rental unit,Private room,1,18,2,10,False,6
https://www.airbnb.com/rooms/53389221,Cute flat in Madrid’s centre,432282003,Cristina,Centro,40.41226,-3.69974,Entire rental unit,Entire home/apt,4,95,3,33,False,1
https://www.airbnb.com/rooms/53338202,"Estupendo Loft Malasaña completo, 4 rooms Gran vía",428059748,Carlos,Centro,40.42834,-3.70887,Entire loft,Entire home/apt,10,154,1,19,False,22
https://www.airbnb.com/rooms/53340282,"Amplio apartamento para seis personas, gran baño!",243872006,Pilar,Carabanchel,40.38638,-3.7275,Entire rental unit,Entire home/apt,5,102,3,8,False,3
https://www.airbnb.com/rooms/53341110,Duplex studio 5 minutes cerca del centro,22089497,Jule,Centro,40.40965,-3.7096,Entire rental unit,Entire home/apt,4,115,1,7,False,21
https://www.airbnb.com/rooms/53389444,Terraza 2 min Puerta del Sol. Luz Nuevo A/Acond,12189524,Raquel,Centro,40.41527,-3.70475,Entire vacation home,Entire home/apt,8,164,3,14,False,5
https://www.airbnb.com/rooms/53390961,Apartament Light for photography,363241596,Wilkenfery Karolina,Centro,40.41082,-3.71199,Private room in rental unit,Private room,1,95,2,18,False,1
https://www.airbnb.com/rooms/53341816,BNBHolder Boutique SOL II,28786243,Emilio,Centro,40.41879,-3.69919,Private room in hostel,Private room,2,124,1,16,False,72
https://www.airbnb.com/rooms/53341955,BNBHolder Boutique SOL IV,28786243,Emilio,Centro,40.41805,-3.69964,Private room in hostel,Private room,2,124,1,42,False,72
https://www.airbnb.com/rooms/53391438,Magnificent Double Apartment Lavapiés-Atocha 1D,107335103,Amazinn Places,Centro,40.40734,-3.70022,Entire serviced apartment,Entire home/apt,4,108,1,52,False,90
https://www.airbnb.com/rooms/53342100,BNBHolder Boutique SOL V,28786243,Emilio,Centro,40.41827,-3.70104,Private room in hostel,Private room,3,124,1,54,False,72
https://www.airbnb.com/rooms/53343059,PISO DE DOS DORMITORIOS EN CARPETANA!,52530675,Esther,Carabanchel,40.39243,-3.74104,Entire rental unit,Entire home/apt,4,94,5,6,False,44
https://www.airbnb.com/rooms/53392010,Magnificent Triple Apartment in Lavapiés-Atocha,107335103,Amazinn Places,Centro,40.40936,-3.69797,Entire serviced apartment,Entire home/apt,3,114,1,64,False,90
https://www.airbnb.com/rooms/53392422,"Luxury in GRAN VIA: Beautiful, Stylish & AC aircon",12631821,Dani Y Pati,Centro,40.41811,-3.70111,Entire rental unit,Entire home/apt,4,115,2,18,False,10
https://www.airbnb.com/rooms/53343399,Room apartament en Madrid - Chueca,431540564,Leandra,Centro,40.42269,-3.69767,Private room in rental unit,Private room,3,42,2,48,False,2
https://www.airbnb.com/rooms/53393411,SHIOMI - One bedroom apartment in Chueca,346367515,Ukio,Centro,40.42869,-3.70274,Entire rental unit,Entire home/apt,2,133,31,0,False,95
https://www.airbnb.com/rooms/53393949,3- Habitación privada y luminosa,422546838,Yessenia,Puente de Vallecas,40.387,-3.65081,Private room in rental unit,Private room,2,34,2,4,False,3
https://www.airbnb.com/rooms/53394552,ECHO - Two Bedroom Apartment with Parking Space in Recoletos,346367515,Ukio,Salamanca,40.42201,-3.68601,Entire rental unit,Entire home/apt,4,206,31,0,False,95
https://www.airbnb.com/rooms/53344201,La Latina XIII,51564174,Álvaro & Tatiana,Centro,40.41129,-3.7078,Entire rental unit,Entire home/apt,8,225,1,17,False,21
https://www.airbnb.com/rooms/53348628,Coqueto bajo en Moratalaz Madrid,360479420,Jaime,Moratalaz,40.40724652061893,-3.637397874962234,Private room in casa particular,Private room,2,80,1,0,False,1
https://www.airbnb.com/rooms/53394748,60 Balconies - Arturo Soria,31774454,Juan José,Chamartín,40.47296,-3.67314,Entire rental unit,Entire home/apt,6,265,7,13,False,5
https://www.airbnb.com/rooms/53352830,"Gran Vía, Boho chic artist apartment",280559690,Gregorio,Centro,40.42147,-3.702,Entire rental unit,Entire home/apt,4,107,3,37,False,1
https://www.airbnb.com/rooms/53355459,COQUETO APARTAMENTO EN TETUAN!,52530675,Esther,Tetuán,40.45975,-3.7012,Entire rental unit,Entire home/apt,2,74,4,1,False,44
https://www.airbnb.com/rooms/53394919,"JAVA - Three bedroom apartment with Gym, Solarium and swimming pool in Almagro",346367515,Ukio,Chamberí,40.43283,-3.7037,Entire rental unit,Entire home/apt,6,213,31,1,False,95
https://www.airbnb.com/rooms/53355903,"Fantástico Apto. en Madrid Centro, C/Infantas 1- 4",40877988,Raul,Centro,40.420181,-3.697662,Entire rental unit,Entire home/apt,4,123,1,27,True,72
https://www.airbnb.com/rooms/53356307,"THE ORANGE STUDIO,  PRÁCTICO Y FUNCIONAL",402683004,Ruth,Tetuán,40.4613,-3.69902,Entire rental unit,Entire home/apt,2,85,5,15,False,43
https://www.airbnb.com/rooms/53361166,CÓMODO APARTAMENTO CÉNTRICO EN MADRID,28264783,Luis,Tetuán,40.45119,-3.70063,Entire rental unit,Entire home/apt,5,46,1,0,False,1
https://www.airbnb.com/rooms/53394944,"✦Gran Vía! Netflix, Prime, 1Gbps, Desay, SillaErgo",218986228,Jose Omar,Centro,40.42398,-3.70618,Private room in rental unit,Private room,1,79,2,18,False,3
https://www.airbnb.com/rooms/53362710,Habitación preciosa privada en Nuevos Ministerios,377366292,Laura,Tetuán,40.447,-3.69896,Private room in rental unit,Private room,2,66,1,12,False,1
https://www.airbnb.com/rooms/53366795,New and luxury apartment near  Bernabéu,75757420,Jose,Tetuán,40.44867,-3.7062,Entire rental unit,Entire home/apt,6,94,1,7,False,1
https://www.airbnb.com/rooms/53373258,Modern House,8321213,Paula,Centro,40.41095,-3.70308,Entire rental unit,Entire home/apt,3,122,3,25,False,23
https://www.airbnb.com/rooms/53374276,Litera de 3 pisos en espacio compartido (L3B),432147758,Hostal Siesta And Go,Tetuán,40.44902,-3.69592,Shared room in hostel,Shared room,1,22,1,45,False,21
https://www.airbnb.com/rooms/53396464,Habitación grande y céntrica cerca del metro.,308517776,Cristian,San Blas - Canillejas,40.44453,-3.61366,Private room in rental unit,Private room,1,26,1,48,False,3
https://www.airbnb.com/rooms/53397377,limehome Madrid - One-Bedroom Apartment L,418677846,Limehome,Salamanca,40.42885,-3.68125,Entire rental unit,Entire home/apt,4,256,1,13,False,6
https://www.airbnb.com/rooms/53375014,Glamuroso Piso Junto a Puerta de Alcalá - Madrid,40877988,Raul,Salamanca,40.42297,-3.68584,Entire rental unit,Entire home/apt,4,139,1,32,True,72
https://www.airbnb.com/rooms/53397401,"RETIRO, CÓMODO Y FUNCIONAL, UN DORMITORIO",402683004,Ruth,Retiro,40.40069,-3.67658,Entire rental unit,Entire home/apt,2,95,5,1,False,43
https://www.airbnb.com/rooms/53399510,Precioso apartamento en centro de Madrid,368087024,Vesselin,Centro,40.4083,-3.70088,Entire rental unit,Entire home/apt,3,95,1,4,False,1
https://www.airbnb.com/rooms/53493422,Superior Suite Breakfast Included (3 People),188308989,Blume Cruz,Centro,40.41396,-3.70188,Private room in rental unit,Private room,3,330,1,0,True,12
https://www.airbnb.com/rooms/53494190,Aeropuerto Casa Barbacoa +Netflix + FAST WIFI,106308247,Maria Adriela,Barajas,40.47451,-3.57601,Entire chalet,Entire home/apt,5,60,1,63,False,3
https://www.airbnb.com/rooms/53400229,Private Room in the heart of Madrid,343428667,Klevi,Centro,40.42672986531652,-3.70072125625514,Private room in condo,Private room,1,45,1,5,False,5
https://www.airbnb.com/rooms/53400238,Room next to Chueca and Malasaña center of Madrid,343428667,Klevi,Centro,40.42869,-3.70078,Private room in condo,Private room,1,44,1,21,False,5
https://www.airbnb.com/rooms/53401924,Luminosa suite con entrada independiente.,432381442,Toni,Centro,40.41335,-3.69862,Entire guest suite,Entire home/apt,4,100,5,16,False,1
https://www.airbnb.com/rooms/53496704,Estupendo ático con terraza en Malasaña,64734996,Luciano,Centro,40.42441,-3.70122,Entire condo,Entire home/apt,4,190,3,1,False,1
https://www.airbnb.com/rooms/53505252,Lovely LOFT in the heart of the art quartier,12171203,Isidro,Centro,40.40847,-3.69892,Entire loft,Entire home/apt,4,109,2,14,False,1
https://www.airbnb.com/rooms/53506585,Fantastic apartment for 4 near Museums (SAN AGUSTIN I),28038703,Luxury Rentals Madrid,Centro,40.41478,-3.69766,Entire rental unit,Entire home/apt,4,308,3,16,True,102
https://www.airbnb.com/rooms/53407946,Luxury in OPERA & GRAN VIA - Stylish & Beautiful,402844886,Margarita Y Balta,Centro,40.42081,-3.70908,Entire rental unit,Entire home/apt,4,95,2,22,False,1
https://www.airbnb.com/rooms/53507070,Vivir en un palacio en el centro de Madrid,175257972,David,Centro,40.424382,-3.7068263,Entire rental unit,Entire home/apt,4,480,31,0,False,1
https://www.airbnb.com/rooms/53507298,La latina so lovely,5500409,Marta Y Enrique,Centro,40.41069,-3.71157,Entire rental unit,Entire home/apt,2,107,3,19,False,21
https://www.airbnb.com/rooms/53408936,Goya & Ayala - Perfecto y Precioso en B. Salamanca,12631821,Dani Y Pati,Salamanca,40.42581,-3.67071,Entire rental unit,Entire home/apt,2,95,2,11,False,10
https://www.airbnb.com/rooms/53507781,"Central, quiet,stylish apartment by Atocha",86881502,Ruth,Centro,40.40837,-3.69552,Entire condo,Entire home/apt,5,109,1,35,False,1
https://www.airbnb.com/rooms/53409119,Big and sunny room in Central Madrid,11385250,Montse,Centro,40.40902,-3.7013,Private room in condo,Private room,4,55,2,7,False,2
https://www.airbnb.com/rooms/53507909,Azul Vallecas Apartment,211391238,Nica,Puente de Vallecas,40.39345,-3.6572,Entire rental unit,Entire home/apt,6,93,1,6,False,1
https://www.airbnb.com/rooms/53508528,Beautiful Renovated Loft in the center 11,107335103,Amazinn Places,Centro,40.42624,-3.70802,Entire serviced apartment,Entire home/apt,2,91,1,70,False,90
https://www.airbnb.com/rooms/53411427,Litera de 3 pisos en espacio compartido (L1B),432147758,Hostal Siesta And Go,Tetuán,40.44813,-3.69419,Shared room in hostel,Shared room,1,22,1,16,False,21
https://www.airbnb.com/rooms/53412787,Litera de 3 pisos en espacio compartido (L1M),432147758,Hostal Siesta And Go,Tetuán,40.44947,-3.69404,Shared room in hostel,Shared room,1,22,1,24,False,21
https://www.airbnb.com/rooms/53509515,Maravilloso ático en Sol con techos de madera.,12189524,Raquel,Centro,40.41503,-3.70494,Entire vacation home,Entire home/apt,6,127,3,16,False,5
https://www.airbnb.com/rooms/53511466,ADOSADO CON BARBACOA CENTRICO,433312220,Yolanda,Ciudad Lineal,40.43889,-3.64238,Entire townhouse,Entire home/apt,4,110,3,33,False,1
https://www.airbnb.com/rooms/53413071,Litera de 3 pisos en espacio compartido (L1A),432147758,Hostal Siesta And Go,Tetuán,40.44973,-3.69601,Shared room in hostel,Shared room,1,22,1,32,False,21
https://www.airbnb.com/rooms/53511474,Private room / Habitación centro - Plaza Castilla,59140149,Luis,Tetuán,40.4727,-3.69291,Private room in rental unit,Private room,1,25,13,0,False,2
https://www.airbnb.com/rooms/53414472,Preciosa habitacion con terraza privada,270689852,Jose Eduardo,Carabanchel,40.37438,-3.7521,Private room in rental unit,Private room,1,28,1,1,False,1
https://www.airbnb.com/rooms/53511716,Lovely Loft b6 Atocha Arganzuela Madrid Rio,433115599,Santiago,Arganzuela,40.39736,-3.69743,Entire rental unit,Entire home/apt,4,57,2,43,False,11
https://www.airbnb.com/rooms/53511806,MIT House Salamanca Studio en Madrid,377605855,Marco,Salamanca,40.4263,-3.6657,Entire rental unit,Entire home/apt,4,179,1,6,False,240
https://www.airbnb.com/rooms/53512771,Lovely loft b7 Atocha Arganzuela Madrid Rio,433115599,Santiago,Arganzuela,40.39539,-3.69895,Entire rental unit,Entire home/apt,4,58,2,36,False,11
https://www.airbnb.com/rooms/53512877,COMENDADORAS,29355718,Jose,Centro,40.42678,-3.71092,Entire loft,Entire home/apt,2,87,4,28,True,2
https://www.airbnb.com/rooms/53514578,Habitación privada 1 ó2. Centro. Gran %meses,24687655,María Adoración,Centro,40.41259,-3.70584,Private room in rental unit,Private room,2,29,4,33,False,7
https://www.airbnb.com/rooms/53418231,Habitación completa en el centro de Madrid,311643388,Paula,Centro,40.42055,-3.70212,Private room in condo,Private room,1,65,3,23,False,1
https://www.airbnb.com/rooms/53521006,Luminoso Duplex junto a Gran Vía,25190991,Fernando,Centro,40.42159,-3.70633,Entire rental unit,Entire home/apt,6,102,1,45,False,1
https://www.airbnb.com/rooms/53523294,Bright and quiet room very well localed.,211847679,Fernanda,Fuencarral - El Pardo,40.47681,-3.6973,Private room in rental unit,Private room,2,43,2,4,False,1
https://www.airbnb.com/rooms/53524689,Precioso Apartamento en el Madrid tranquilo,45934221,Cesar,Chamartín,40.46539,-3.66905,Entire rental unit,Entire home/apt,4,90,3,0,False,1
https://www.airbnb.com/rooms/53423380,♥☆Classic room near Paseo de Pintor Rosales☆♥,129230780,STK Homes,Moncloa - Aravaca,40.42874,-3.7199,Room in aparthotel,Private room,2,1750,3,0,False,7
https://www.airbnb.com/rooms/53524809,Mit House Cibeles Luxe V en Madrid,377605855,Marco,Centro,40.41646,-3.6973,Entire rental unit,Entire home/apt,9,565,1,8,False,240
https://www.airbnb.com/rooms/53525968,Petit apartament,19099150,Juan,Tetuán,40.44837,-3.70228,Entire rental unit,Entire home/apt,2,67,1,23,False,5
https://www.airbnb.com/rooms/53527303,Habitación cómoda con calefacción en Centro Madrid,432198262,Maria Eunice,Moncloa - Aravaca,40.4242,-3.72368,Private room in condo,Private room,1,30,28,1,False,2
https://www.airbnb.com/rooms/53528308,Mit House Atocha II en Madrid,377605855,Marco,Retiro,40.40427,-3.68258,Entire rental unit,Entire home/apt,6,230,1,10,False,240
https://www.airbnb.com/rooms/53528759,Terraza 2 min de Sol. Atardeceres top - Aire Acond,12189524,Raquel,Centro,40.41641,-3.70498,Entire vacation home,Entire home/apt,8,152,3,58,False,5
https://www.airbnb.com/rooms/53423480,♥☆Classic room near Paseo de Pintor Rosales☆♥,129230780,STK Homes,Moncloa - Aravaca,40.42872,-3.72087,Room in aparthotel,Private room,2,1750,3,0,False,7
https://www.airbnb.com/rooms/53423486,♥☆Classic room near Paseo de Pintor Rosales☆♥,129230780,STK Homes,Moncloa - Aravaca,40.42872,-3.72099,Room in aparthotel,Private room,2,1750,3,0,False,7
https://www.airbnb.com/rooms/53424277,Litera de 3 pisos en espacio compartido (L2B),432147758,Hostal Siesta And Go,Tetuán,40.44784,-3.69462,Shared room in hostel,Shared room,1,22,1,9,False,21
https://www.airbnb.com/rooms/53424355,Litera de 3 pisos en espacio compartido (L4M),432147758,Hostal Siesta And Go,Tetuán,40.44786,-3.69622,Shared room in hostel,Shared room,1,22,1,11,False,21
https://www.airbnb.com/rooms/53424569,Apartamento de diseño a estrenar,36644008,Alfonso,Salamanca,40.43682,-3.68285,Entire rental unit,Entire home/apt,6,300,2,21,False,1
https://www.airbnb.com/rooms/53530834,Cosy Room in barrio de letras(Anton Martin),33633793,Nikita,Centro,40.41026,-3.69882,Private room in rental unit,Private room,2,35,2,10,False,7
https://www.airbnb.com/rooms/53531206,Habitación privada con cama doble en lindo piso.,291249770,Aracelly,Retiro,40.40583,-3.67463,Private room in rental unit,Private room,1,25,3,3,False,1
https://www.airbnb.com/rooms/53424849,55 m2 flat in the area of Tetuán,431433594,Joyce,Tetuán,40.46134,-3.70058,Entire rental unit,Entire home/apt,4,100,3,21,False,1
https://www.airbnb.com/rooms/53425499,Litera de 3 pisos en espacio compartido (L4B),432147758,Hostal Siesta And Go,Tetuán,40.44899,-3.69411,Shared room in hostel,Shared room,1,22,1,25,False,21
https://www.airbnb.com/rooms/53425560,Litera de 3 pisos en espacio compartido (L5B),432147758,Hostal Siesta And Go,Tetuán,40.4497,-3.69578,Shared room in hostel,Shared room,1,22,1,19,False,21
https://www.airbnb.com/rooms/53532346,Hab. Doble/Netflix/Wifi/Baño y Cocina Comp.,52454284,Alberto,Usera,40.38635,-3.70373,Private room in rental unit,Private room,2,25,2,1,False,2
https://www.airbnb.com/rooms/53535274,Habitación independiente en piso compartido,331884295,Mariela,Usera,40.36506,-3.70423,Private room in rental unit,Private room,1,20,2,3,False,2
https://www.airbnb.com/rooms/53425701,Litera de 3 pisos en espacio compartido (L6B),432147758,Hostal Siesta And Go,Tetuán,40.449,-3.69617,Shared room in hostel,Shared room,1,22,1,13,False,21
https://www.airbnb.com/rooms/53426603,SUMATRA - Three bedroom apartment with terrace in Castellana,346367515,Ukio,Salamanca,40.43307,-3.68219,Entire rental unit,Entire home/apt,5,209,31,0,False,95
https://www.airbnb.com/rooms/53426696,PLAZOLETA VI,1408525,Mad4Rent,Centro,40.41108,-3.71286,Entire rental unit,Entire home/apt,4,101,3,11,False,60
https://www.airbnb.com/rooms/53427313,Litera de 3 pisos en espacio compartido (L2M),432147758,Hostal Siesta And Go,Tetuán,40.44951,-3.69564,Shared room in hostel,Shared room,1,22,1,16,False,21
https://www.airbnb.com/rooms/53535369,2 habitaciones privadas con desayuno,246235234,Javier,Fuencarral - El Pardo,40.49207,-3.69414,Private room in rental unit,Private room,4,61,2,5,True,5
https://www.airbnb.com/rooms/53537232,Apartamento  completo el centro de Madrid 4 Rooms,428059748,Carlos,Centro,40.42782,-3.7071,Entire rental unit,Entire home/apt,9,144,1,15,False,22
https://www.airbnb.com/rooms/53537370,Excelente apartamento en Tirso de Molina,433530629,Ismael,Centro,40.40966,-3.70173,Entire rental unit,Entire home/apt,3,68,3,12,False,1
https://www.airbnb.com/rooms/53538196,Mit House Menorca en Madrid,377605855,Marco,Retiro,40.41841,-3.67732,Entire rental unit,Entire home/apt,6,342,1,9,False,240
https://www.airbnb.com/rooms/53427592,Litera de 3 pisos en espacio compartido (L3M),432147758,Hostal Siesta And Go,Tetuán,40.44958,-3.69446,Shared room in hostel,Shared room,1,22,1,37,False,21
https://www.airbnb.com/rooms/53427957,Litera de 3 pisos en espacio compartido (L2A),432147758,Hostal Siesta And Go,Tetuán,40.44966,-3.69571,Shared room in hostel,Shared room,1,22,1,20,False,21
https://www.airbnb.com/rooms/53427999,Litera de 3 pisos en espacio compartido (L4A),432147758,Hostal Siesta And Go,Tetuán,40.44965,-3.69599,Shared room in hostel,Shared room,1,22,1,38,False,21
https://www.airbnb.com/rooms/53428033,Litera de 3 pisos en espacio compartido (L3A),432147758,Hostal Siesta And Go,Tetuán,40.44803,-3.69441,Shared room in hostel,Shared room,1,22,1,39,False,21
https://www.airbnb.com/rooms/53428122,Litera de 3 pisos en espacio compartido (L6A),432147758,Hostal Siesta And Go,Tetuán,40.44967,-3.69532,Shared room in hostel,Shared room,1,22,1,21,False,21
https://www.airbnb.com/rooms/53428170,Litera de 3 pisos en espacio compartido (L6M),432147758,Hostal Siesta And Go,Tetuán,40.44942,-3.69626,Shared room in hostel,Shared room,1,22,1,30,False,21
https://www.airbnb.com/rooms/53428247,Habitación con Cama Matrimonial (H25),432147758,Hostal Siesta And Go,Tetuán,40.4495,-3.69614,Private room in hostel,Private room,2,67,1,18,False,21
https://www.airbnb.com/rooms/53430846,HomeAbroad Apartments - Super Deluxe Madrid Center,250112582,HomeAbroad Apartments,Centro,40.41129,-3.70558,Entire rental unit,Entire home/apt,15,1121,1,3,True,5
https://www.airbnb.com/rooms/53431900,Habitación privada en calle Alcalá metro Quintana,428059748,Carlos,Ciudad Lineal,40.43491,-3.64763,Private room in rental unit,Private room,3,30,28,1,False,22
https://www.airbnb.com/rooms/53538776,Mit House Universidad I en Madrid,377605855,Marco,Tetuán,40.44726,-3.70814,Entire rental unit,Entire home/apt,5,300,1,8,False,240
https://www.airbnb.com/rooms/53539616,BNBHolder Just in SOL,28786243,Emilio,Centro,40.41532,-3.70609,Entire rental unit,Entire home/apt,4,189,1,27,False,72
https://www.airbnb.com/rooms/53540702,BNBHolder Step to SOL,28786243,Emilio,Centro,40.41484,-3.70224,Entire rental unit,Entire home/apt,4,216,1,11,False,72
https://www.airbnb.com/rooms/53435826,Amplia habitación económica con llave,110651397,Leo,Ciudad Lineal,40.4268,-3.6364,Private room in bed and breakfast,Private room,1,25,3,8,False,2
https://www.airbnb.com/rooms/53540904,apartamento boho centro,54623373,Lara,Centro,40.41673,-3.69686,Entire rental unit,Entire home/apt,3,120,2,1,False,11
https://www.airbnb.com/rooms/53439341,IFEMA-Mar Cristal Apartment II★3 bed/2 b★parking,58180200,Apartamentos Ifema S.L.,Hortaleza,40.47094,-3.64373,Entire rental unit,Entire home/apt,7,220,3,2,False,8
https://www.airbnb.com/rooms/53542144,Precioso apartamento en el centro de Madrid,2499030,Monica,Centro,40.41542,-3.70364,Entire rental unit,Entire home/apt,2,133,2,2,False,1
https://www.airbnb.com/rooms/53439800,Habitación privada con baño para 1 a 4 personas,373099896,Nelson,Centro,40.41895,-3.70198,Private room in rental unit,Private room,4,54,1,34,False,2
https://www.airbnb.com/rooms/53542408,Cómoda habitación individual en el Centro Madrid,212838342,Clarelis,San Blas - Canillejas,40.42295,-3.61502,Private room in rental unit,Private room,1,22,3,2,False,2
https://www.airbnb.com/rooms/53544389,Bello Apartamento Junto a la Gran Via - 6ppl,203316524,Danielle,Centro,40.42077,-3.70261,Entire rental unit,Entire home/apt,6,132,1,79,False,2
https://www.airbnb.com/rooms/53439826,Entire new & fully equipped Apt in BarrioSalamanca,49449481,Gorka,Salamanca,40.42656,-3.6713,Entire rental unit,Entire home/apt,2,130,2,0,False,2
https://www.airbnb.com/rooms/53548531,"2 bed apartment, Airport, Wanda, Wifi Free",8338421,Saul,Vicálvaro,40.40145,-3.56014,Entire rental unit,Entire home/apt,4,85,4,8,False,1
https://www.airbnb.com/rooms/53549985,Precioso Loft con vistas a la Gran Via de Madrid,211103511,Victor,Centro,40.42054,-3.70656,Entire loft,Entire home/apt,2,134,2,24,False,2
https://www.airbnb.com/rooms/53440221,Estudio cerca de Antón Martín 4Pax (S. ISABEL III),208490365,Manuel,Centro,40.41085,-3.69611,Entire rental unit,Entire home/apt,4,81,1,29,False,2
https://www.airbnb.com/rooms/53550602,Suite con balcón el Lavapiés,183105874,Erika,Centro,40.40768,-3.70164,Private room in rental unit,Private room,2,50,3,10,False,2
https://www.airbnb.com/rooms/53552318,Habitación individual (H20),432147758,Hostal Siesta And Go,Tetuán,40.44779,-3.69559,Private room in hostel,Private room,1,44,1,13,False,21
https://www.airbnb.com/rooms/53440828,Atocha - Precioso apartamento recién reformado.,326385763,Eva,Arganzuela,40.39995,-3.69828,Entire rental unit,Entire home/apt,4,85,2,59,False,2
https://www.airbnb.com/rooms/53555442,Madrid Gran Vía Sol,433686660,Jym,Centro,40.42288,-3.71052,Entire rental unit,Entire home/apt,4,87,2,18,False,4
https://www.airbnb.com/rooms/53558637,Habitación Individual (H22),432147758,Hostal Siesta And Go,Tetuán,40.44975,-3.69541,Private room in hostel,Private room,1,44,1,23,False,21
https://www.airbnb.com/rooms/53559727,Habitación individual (H23),432147758,Hostal Siesta And Go,Tetuán,40.4479,-3.69458,Private room in hostel,Private room,1,44,1,29,False,21
